Offense,Defense,Week,Start xPts,End xPts
MIA,SD,10,1.90,7.00
MIA,SD,10,1.90,7.00
MIA,SD,10,1.67,0.00
MIA,SD,10,2.66,0.00
MIA,SD,10,1.90,2.86
MIA,SD,10,2.94,0.00
MIN,WAS,10,1.90,0.00
MIN,WAS,10,1.90,0.00
MIN,WAS,10,1.81,0.00
MIN,WAS,10,2.28,7.00
MIN,WAS,10,1.90,7.00
MIN,WAS,10,3.88,7.00
MIN,WAS,10,1.90,0.00
MIN,WAS,10,1.90,0.00
MIN,WAS,10,1.29,2.96
MIN,WAS,10,1.90,0.00
NE,SEA,10,1.90,7.00
NE,SEA,10,1.90,0.00
NE,SEA,10,1.90,0.00
NE,SEA,10,1.90,2.37
NE,SEA,10,1.62,7.00
NE,SEA,10,1.15,7.00
NE,SEA,10,1.90,2.82
NE,SEA,10,3.41,2.77
NE,SEA,10,1.90,0.00
NO,DEN,10,2.56,0.00
NO,DEN,10,1.90,3.54
NO,DEN,10,2.56,2.56
NO,DEN,10,1.90,0.00
NO,DEN,10,1.38,0.00
NO,DEN,10,2.52,2.82
NO,DEN,10,1.19,7.00
NO,DEN,10,3.65,7.00
NO,DEN,10,2.23,2.43
NO,DEN,10,1.90,0.00
NO,DEN,10,1.34,0.69
NO,DEN,10,1.90,7.00
NYG,CIN,10,1.67,7.00
NYG,CIN,10,1.76,0.00
NYG,CIN,10,1.38,0.00
NYG,CIN,10,1.67,0.00
NYG,CIN,10,0.77,1.29
NYG,CIN,10,1.90,7.00
NYG,CIN,10,1.90,0.00
NYG,CIN,10,1.57,0.00
NYG,CIN,10,2.14,0.00
NYG,CIN,10,3.22,7.00
NYG,CIN,10,2.52,2.52
NYG,CIN,10,2.37,0.00
NYG,CIN,10,2.66,0.00
NYJ,LA,10,1.62,0.00
NYJ,LA,10,0.77,7.00
NYJ,LA,10,1.38,0.00
NYJ,LA,10,1.19,0.00
NYJ,LA,10,2.19,0.00
NYJ,LA,10,1.90,0.00
NYJ,LA,10,0.96,0.00
NYJ,LA,10,2.00,0.00
NYJ,LA,10,1.43,0.00
NYJ,LA,10,1.90,0.00
NYJ,LA,10,1.81,2.23
PHI,ATL,10,1.62,7.00
PHI,ATL,10,1.76,2.37
PHI,ATL,10,2.37,0.00
PHI,ATL,10,1.57,2.77
PHI,ATL,10,2.75,0.00
PHI,ATL,10,1.62,2.84
PHI,ATL,10,2.33,2.89
PHI,ATL,10,3.32,1.72
PHI,ATL,10,1.85,7.00
PHI,ATL,10,2.04,0.00
PHI,ATL,10,3.60,2.07
PHI,ATL,10,2.99,0.00
PIT,DAL,10,3.65,7.00
PIT,DAL,10,1.90,7.00
PIT,DAL,10,1.71,0.00
PIT,DAL,10,1.90,2.58
PIT,DAL,10,1.57,0.00
PIT,DAL,10,2.42,1.64
PIT,DAL,10,1.90,2.89
PIT,DAL,10,2.23,0.00
PIT,DAL,10,1.90,0.00
PIT,DAL,10,3.27,7.00
PIT,DAL,10,1.90,7.00
PIT,DAL,10,1.90,0.00
SD,MIA,10,1.90,0.00
SD,MIA,10,0.86,0.00
SD,MIA,10,2.00,2.31
SD,MIA,10,1.67,7.00
SD,MIA,10,1.90,0.00
SD,MIA,10,1.90,7.00
SD,MIA,10,1.71,0.00
SD,MIA,10,5.50,5.17
SD,MIA,10,1.29,4.03
SD,MIA,10,2.70,7.00
SD,MIA,10,1.90,3.46
SD,MIA,10,1.90,2.47
SEA,NE,10,2.61,2.88
SEA,NE,10,1.71,2.80
SEA,NE,10,2.37,7.00
SEA,NE,10,1.85,0.00
SEA,NE,10,1.90,7.00
SEA,NE,10,1.90,0.00
SEA,NE,10,1.90,2.51
SEA,NE,10,2.47,2.91
SEA,NE,10,3.18,7.00
SEA,NE,10,0.77,0.00
SF,ARI,10,1.95,0.00
SF,ARI,10,3.13,0.00
SF,ARI,10,1.90,0.00
SF,ARI,10,1.90,7.00
SF,ARI,10,1.38,2.14
SF,ARI,10,1.90,0.00
SF,ARI,10,1.67,1.79
SF,ARI,10,1.71,0.00
SF,ARI,10,3.55,0.00
SF,ARI,10,1.95,0.00
SF,ARI,10,2.75,7.00
TB,CHI,10,1.19,0.00
TB,CHI,10,2.09,0.00
TB,CHI,10,1.90,-0.43
TB,CHI,10,1.38,0.00
TB,CHI,10,4.07,7.00
TB,CHI,10,2.94,2.82
TB,CHI,10,1.81,7.00
TB,CHI,10,2.56,2.86
TB,CHI,10,2.61,0.00
TB,CHI,10,2.52,7.00
TB,CHI,10,1.43,0.00
TEN,GB,10,1.67,7.00
TEN,GB,10,1.43,7.00
TEN,GB,10,2.09,7.00
TEN,GB,10,1.90,7.00
TEN,GB,10,1.90,0.00
TEN,GB,10,4.88,7.00
TEN,GB,10,2.66,0.00
TEN,GB,10,1.90,0.00
TEN,GB,10,2.85,7.00
TEN,GB,10,1.90,0.00
TEN,GB,10,2.66,1.94
TEN,GB,10,3.13,2.91
TEN,GB,10,2.19,0.00
TEN,GB,10,3.32,0.00
WAS,MIN,10,2.23,7.00
WAS,MIN,10,1.15,7.00
WAS,MIN,10,1.71,0.00
WAS,MIN,10,1.76,0.00
WAS,MIN,10,1.90,1.90
WAS,MIN,10,2.28,2.82
WAS,MIN,10,2.23,2.65
WAS,MIN,10,1.10,2.01
WAS,MIN,10,3.46,2.85
WAS,MIN,10,2.70,0.00
ARI,MIN,11,1.90,0.00
ARI,MIN,11,1.90,7.00
ARI,MIN,11,1.01,2.74
ARI,MIN,11,3.18,3.78
ARI,MIN,11,1.90,7.00
ARI,MIN,11,1.90,0.00
ARI,MIN,11,2.52,0.00
ARI,MIN,11,2.19,2.19
ARI,MIN,11,1.90,0.00
ARI,MIN,11,4.17,7.00
ARI,MIN,11,3.22,0.00
ARI,MIN,11,1.34,0.00
BAL,DAL,11,1.95,0.00
BAL,DAL,11,1.19,7.00
BAL,DAL,11,1.19,0.00
BAL,DAL,11,1.67,0.00
BAL,DAL,11,1.90,2.26
BAL,DAL,11,1.90,0.00
BAL,DAL,11,1.90,0.00
BAL,DAL,11,1.90,7.00
BAL,DAL,11,1.90,0.00
BUF,CIN,11,1.90,7.00
BUF,CIN,11,2.19,0.00
BUF,CIN,11,5.71,2.88
BUF,CIN,11,1.90,4.11
BUF,CIN,11,2.23,0.00
BUF,CIN,11,2.23,1.72
BUF,CIN,11,0.77,0.00
BUF,CIN,11,1.19,2.93
BUF,CIN,11,2.14,0.00
BUF,CIN,11,2.80,0.00
BUF,CIN,11,2.52,0.00
CAR,NO,11,3.93,2.78
CAR,NO,11,1.90,0.00
CAR,NO,11,2.52,0.00
CAR,NO,11,3.84,7.00
CAR,NO,11,3.03,2.01
CAR,NO,11,3.55,7.00
CAR,NO,11,1.90,2.46
CAR,NO,11,1.62,0.00
CAR,NO,11,2.28,0.00
CAR,NO,11,1.05,0.00
CAR,NO,11,1.43,0.00
CHI,NYG,11,1.85,7.00
CHI,NYG,11,2.56,2.55
CHI,NYG,11,1.71,7.00
CHI,NYG,11,2.28,0.00
CHI,NYG,11,1.90,0.00
CHI,NYG,11,2.09,0.00
CHI,NYG,11,1.67,1.94
CHI,NYG,11,1.38,0.00
CHI,NYG,11,1.57,0.00
CHI,NYG,11,2.14,0.00
CHI,NYG,11,1.76,1.38
CIN,BUF,11,1.90,0.00
CIN,BUF,11,1.90,7.00
CIN,BUF,11,1.24,1.48
CIN,BUF,11,2.33,7.00
CIN,BUF,11,0.77,2.86
CIN,BUF,11,2.23,0.00
CIN,BUF,11,3.37,0.00
CIN,BUF,11,2.04,0.00
CIN,BUF,11,1.15,0.00
CIN,BUF,11,1.67,0.00
CIN,BUF,11,1.43,0.00
CLE,PIT,11,1.76,1.62
CLE,PIT,11,1.76,0.00
CLE,PIT,11,1.90,0.00
CLE,PIT,11,2.89,2.90
CLE,PIT,11,1.90,7.00
CLE,PIT,11,2.52,0.00
CLE,PIT,11,1.34,0.69
CLE,PIT,11,1.90,0.00
DAL,BAL,11,1.90,0.00
DAL,BAL,11,1.67,0.00
DAL,BAL,11,1.90,0.00
DAL,BAL,11,2.47,0.00
DAL,BAL,11,2.99,7.00
DAL,BAL,11,1.90,2.82
DAL,BAL,11,1.10,7.00
DAL,BAL,11,1.29,7.00
DAL,BAL,11,1.90,2.93
DET,JAC,11,1.90,0.00
DET,JAC,11,1.43,0.00
DET,JAC,11,1.90,0.00
DET,JAC,11,2.42,0.00
DET,JAC,11,0.86,0.00
DET,JAC,11,1.90,2.88
DET,JAC,11,1.90,0.00
DET,JAC,11,1.90,4.12
DET,JAC,11,1.71,7.00
DET,JAC,11,1.43,2.42
DET,JAC,11,3.79,0.00
GB,WAS,11,1.90,0.00
GB,WAS,11,2.33,0.00
GB,WAS,11,1.19,0.00
GB,WAS,11,1.90,7.00
GB,WAS,11,2.80,2.68
GB,WAS,11,1.57,0.00
GB,WAS,11,0.82,2.68
GB,WAS,11,1.90,7.00
GB,WAS,11,1.57,7.00
GB,WAS,11,1.52,3.47
GB,WAS,11,1.90,0.81
HOU,OAK,11,1.90,2.78
HOU,OAK,11,2.47,0.00
HOU,OAK,11,1.90,7.00
HOU,OAK,11,1.24,0.00
HOU,OAK,11,1.90,1.90
HOU,OAK,11,2.66,0.00
HOU,OAK,11,2.37,7.00
HOU,OAK,11,1.90,2.84
HOU,OAK,11,2.80,0.00
HOU,OAK,11,1.90,0.00
IND,TEN,11,2.42,7.00
IND,TEN,11,1.90,7.00
IND,TEN,11,1.67,7.00
IND,TEN,11,1.48,2.46
IND,TEN,11,1.90,0.00
IND,TEN,11,1.62,0.00
IND,TEN,11,3.51,0.00
IND,TEN,11,1.52,0.00
IND,TEN,11,1.90,2.07
IND,TEN,11,2.56,2.56
IND,TEN,11,1.62,0.00
JAC,DET,11,1.34,0.00
JAC,DET,11,2.70,0.00
JAC,DET,11,4.92,2.86
JAC,DET,11,2.33,3.18
JAC,DET,11,1.01,0.00
JAC,DET,11,1.90,0.00
JAC,DET,11,2.89,7.00
JAC,DET,11,1.90,0.00
JAC,DET,11,1.90,0.93
JAC,DET,11,1.90,1.87
JAC,DET,11,1.34,7.00
JAC,DET,11,2.33,0.00
JAC,DET,11,2.80,0.00
JAC,DET,11,1.90,0.61
KC,TB,11,1.76,2.92
KC,TB,11,1.71,0.00
KC,TB,11,1.52,0.00
KC,TB,11,1.67,7.00
KC,TB,11,1.29,0.00
KC,TB,11,1.90,0.00
KC,TB,11,2.14,4.75
KC,TB,11,1.76,7.00
KC,TB,11,2.00,2.09
LA,MIA,11,2.52,0.00
LA,MIA,11,2.23,7.00
LA,MIA,11,2.00,0.00
LA,MIA,11,0.82,0.00
LA,MIA,11,2.56,0.00
LA,MIA,11,1.10,0.00
LA,MIA,11,2.19,0.00
LA,MIA,11,1.85,1.21
LA,MIA,11,1.67,0.00
LA,MIA,11,1.81,2.26
LA,MIA,11,2.94,0.00
LA,MIA,11,3.08,2.14
LA,MIA,11,1.90,0.00
LA,MIA,11,2.66,0.00
MIA,LA,11,1.62,0.00
MIA,LA,11,1.90,0.00
MIA,LA,11,2.14,0.00
MIA,LA,11,1.29,0.00
MIA,LA,11,1.34,0.00
MIA,LA,11,1.81,0.00
MIA,LA,11,1.90,0.00
MIA,LA,11,3.70,3.70
MIA,LA,11,1.29,0.00
MIA,LA,11,1.34,0.00
MIA,LA,11,1.52,0.00
MIA,LA,11,1.81,7.00
MIA,LA,11,1.90,7.00
MIN,ARI,11,3.37,7.00
MIN,ARI,11,1.90,0.00
MIN,ARI,11,1.90,7.00
MIN,ARI,11,1.90,0.00
MIN,ARI,11,1.85,0.00
MIN,ARI,11,2.09,0.00
MIN,ARI,11,1.48,2.86
MIN,ARI,11,1.48,1.06
MIN,ARI,11,1.90,0.00
MIN,ARI,11,1.15,0.00
MIN,ARI,11,4.55,0.00
NE,SF,11,4.17,7.00
NE,SF,11,1.81,7.00
NE,SF,11,2.09,0.00
NE,SF,11,2.61,0.00
NE,SF,11,2.00,0.00
NE,SF,11,1.76,0.00
NE,SF,11,1.57,0.00
NE,SF,11,1.67,7.00
NE,SF,11,2.14,0.00
NE,SF,11,2.14,7.00
NE,SF,11,2.14,2.62
NE,SF,11,3.18,0.00
NO,CAR,11,1.90,1.39
NO,CAR,11,1.67,2.86
NO,CAR,11,1.15,0.00
NO,CAR,11,1.67,1.67
NO,CAR,11,0.77,0.00
NO,CAR,11,1.90,2.62
NO,CAR,11,1.90,0.00
NO,CAR,11,2.14,2.82
NO,CAR,11,3.03,7.00
NO,CAR,11,2.56,0.00
NO,CAR,11,1.85,7.00
NO,CAR,11,1.38,0.00
NYG,CHI,11,1.76,7.00
NYG,CHI,11,1.90,0.00
NYG,CHI,11,1.43,2.26
NYG,CHI,11,1.38,0.00
NYG,CHI,11,2.80,7.00
NYG,CHI,11,1.71,7.00
NYG,CHI,11,2.00,0.00
NYG,CHI,11,2.66,0.00
NYG,CHI,11,2.19,0.00
NYG,CHI,11,1.01,0.00
NYG,CHI,11,1.81,0.00
NYG,CHI,11,1.85,0.00
OAK,HOU,11,1.90,0.00
OAK,HOU,11,1.71,7.00
OAK,HOU,11,4.55,2.94
OAK,HOU,11,1.90,0.00
OAK,HOU,11,1.67,0.00
OAK,HOU,11,3.08,0.00
OAK,HOU,11,1.90,1.90
OAK,HOU,11,1.90,2.93
OAK,HOU,11,1.90,7.00
OAK,HOU,11,1.43,7.00
OAK,HOU,11,1.67,0.00
PHI,SEA,11,1.81,0.00
PHI,SEA,11,1.90,0.00
PHI,SEA,11,2.23,7.00
PHI,SEA,11,1.90,0.00
PHI,SEA,11,1.90,0.00
PHI,SEA,11,2.52,3.08
PHI,SEA,11,1.90,0.00
PHI,SEA,11,0.82,0.59
PHI,SEA,11,1.90,0.00
PHI,SEA,11,1.15,0.00
PHI,SEA,11,1.90,0.00
PHI,SEA,11,2.33,7.00
PHI,SEA,11,1.48,0.00
PIT,CLE,11,0.91,2.78
PIT,CLE,11,1.52,2.76
PIT,CLE,11,2.66,7.00
PIT,CLE,11,1.90,0.00
PIT,CLE,11,1.90,2.92
PIT,CLE,11,1.90,0.00
PIT,CLE,11,1.43,0.00
SEA,PHI,11,1.90,0.00
SEA,PHI,11,1.67,7.00
SEA,PHI,11,1.67,0.00
SEA,PHI,11,1.10,7.00
SEA,PHI,11,1.81,2.93
SEA,PHI,11,2.14,0.00
SEA,PHI,11,2.61,0.00
SEA,PHI,11,1.76,0.00
SEA,PHI,11,2.66,7.00
SEA,PHI,11,1.76,0.00
SEA,PHI,11,3.51,2.71
SEA,PHI,11,2.66,2.37
SEA,PHI,11,3.18,0.00
SEA,PHI,11,3.13,0.00
SF,NE,11,1.90,0.00
SF,NE,11,1.90,2.76
SF,NE,11,1.52,0.00
SF,NE,11,1.10,7.00
SF,NE,11,2.56,0.00
SF,NE,11,1.67,0.00
SF,NE,11,1.67,0.00
SF,NE,11,1.90,0.00
SF,NE,11,2.14,0.00
SF,NE,11,1.90,0.00
SF,NE,11,1.90,7.00
TB,KC,11,1.90,4.33
TB,KC,11,1.95,2.82
TB,KC,11,2.33,2.93
TB,KC,11,1.90,2.51
TB,KC,11,1.95,2.68
TB,KC,11,0.91,0.00
TB,KC,11,2.99,7.00
TB,KC,11,1.81,0.00
TEN,IND,11,1.71,0.00
TEN,IND,11,2.00,0.00
TEN,IND,11,1.81,0.00
TEN,IND,11,2.00,0.00
TEN,IND,11,2.23,7.00
TEN,IND,11,2.37,0.00
TEN,IND,11,0.82,7.00
TEN,IND,11,1.01,2.20
TEN,IND,11,1.34,0.00
TEN,IND,11,2.52,0.00
WAS,GB,11,2.66,0.00
WAS,GB,11,1.01,0.00
WAS,GB,11,2.85,7.00
WAS,GB,11,1.90,0.00
WAS,GB,11,1.90,7.00
WAS,GB,11,2.04,2.65
WAS,GB,11,1.95,7.00
WAS,GB,11,1.90,7.00
WAS,GB,11,1.62,7.00
WAS,GB,11,2.04,7.00
WAS,GB,11,3.88,0.00
ARI,ATL,12,1.90,7.00
ARI,ATL,12,1.90,2.89
ARI,ATL,12,1.90,0.00
ARI,ATL,12,2.09,0.00
ARI,ATL,12,1.90,0.00
ARI,ATL,12,2.47,1.72
ARI,ATL,12,2.00,0.00
ARI,ATL,12,1.90,0.00
ARI,ATL,12,1.90,7.00
ARI,ATL,12,1.90,2.47
ATL,ARI,12,2.04,7.00
ATL,ARI,12,1.90,2.31
ATL,ARI,12,1.48,0.00
ATL,ARI,12,3.32,7.00
ATL,ARI,12,2.19,3.14
ATL,ARI,12,1.90,0.00
ATL,ARI,12,1.81,7.00
ATL,ARI,12,2.61,7.00
ATL,ARI,12,3.27,7.00
ATL,ARI,12,3.74,0.00
BAL,CIN,12,1.90,7.00
BAL,CIN,12,3.74,1.87
BAL,CIN,12,1.81,1.81
BAL,CIN,12,1.62,0.00
BAL,CIN,12,3.03,0.00
BAL,CIN,12,1.67,1.49
BAL,CIN,12,2.00,1.72
BAL,CIN,12,1.19,0.00
BAL,CIN,12,1.81,2.68
BAL,CIN,12,1.67,0.00
BAL,CIN,12,1.15,0.00
BAL,CIN,12,1.71,-2.00
BUF,JAC,12,1.90,0.00
BUF,JAC,12,1.52,0.00
BUF,JAC,12,1.05,0.00
BUF,JAC,12,1.67,0.00
BUF,JAC,12,4.40,7.00
BUF,JAC,12,1.90,7.00
BUF,JAC,12,1.90,0.00
BUF,JAC,12,1.90,7.00
BUF,JAC,12,1.85,7.00
BUF,JAC,12,1.71,0.00
BUF,JAC,12,2.70,0.00
CAR,OAK,12,1.90,0.00
CAR,OAK,12,1.24,0.00
CAR,OAK,12,1.90,7.00
CAR,OAK,12,1.29,0.00
CAR,OAK,12,1.90,0.00
CAR,OAK,12,1.85,0.00
CAR,OAK,12,1.15,0.92
CAR,OAK,12,1.90,0.00
CAR,OAK,12,4.03,7.00
CAR,OAK,12,1.10,7.00
CAR,OAK,12,4.12,7.00
CAR,OAK,12,1.85,7.00
CAR,OAK,12,1.67,0.00
CAR,OAK,12,1.90,1.43
CHI,TEN,12,1.90,0.00
CHI,TEN,12,1.48,7.00
CHI,TEN,12,1.90,0.00
CHI,TEN,12,2.33,4.33
CHI,TEN,12,1.24,0.00
CHI,TEN,12,1.90,0.00
CHI,TEN,12,2.75,4.21
CHI,TEN,12,1.10,0.00
CHI,TEN,12,1.90,7.00
CHI,TEN,12,2.19,7.00
CHI,TEN,12,2.37,0.00
CIN,BAL,12,1.67,0.00
CIN,BAL,12,2.00,2.92
CIN,BAL,12,4.55,3.57
CIN,BAL,12,1.05,0.00
CIN,BAL,12,1.05,0.00
CIN,BAL,12,1.90,0.00
CIN,BAL,12,1.90,0.00
CIN,BAL,12,1.38,7.00
CIN,BAL,12,1.90,0.00
CIN,BAL,12,2.94,2.68
CIN,BAL,12,1.62,3.39
CLE,NYG,12,1.67,0.00
CLE,NYG,12,1.67,0.00
CLE,NYG,12,0.91,0.00
CLE,NYG,12,1.29,1.90
CLE,NYG,12,1.67,0.00
CLE,NYG,12,4.03,2.93
CLE,NYG,12,1.90,2.89
CLE,NYG,12,1.81,0.00
CLE,NYG,12,1.29,0.00
CLE,NYG,12,2.47,0.00
CLE,NYG,12,1.10,0.00
CLE,NYG,12,0.96,1.91
CLE,NYG,12,1.90,7.00
CLE,NYG,12,1.90,0.00
CLE,NYG,12,1.67,2.14
DAL,WAS,12,1.90,7.00
DAL,WAS,12,2.28,0.00
DAL,WAS,12,1.90,2.26
DAL,WAS,12,2.85,7.00
DAL,WAS,12,1.90,0.00
DAL,WAS,12,1.48,0.00
DAL,WAS,12,1.90,7.00
DAL,WAS,12,2.94,7.00
DAL,WAS,12,3.22,0.00
DEN,KC,12,1.90,0.00
DEN,KC,12,1.34,0.00
DEN,KC,12,1.67,0.00
DEN,KC,12,1.34,0.00
DEN,KC,12,0.96,-2.00
DEN,KC,12,1.90,2.76
DEN,KC,12,2.42,0.00
DEN,KC,12,2.47,7.00
DEN,KC,12,1.90,0.00
DEN,KC,12,1.29,7.00
DEN,KC,12,0.91,7.00
DEN,KC,12,1.90,0.00
DEN,KC,12,1.90,2.37
DEN,KC,12,1.90,0.90
DET,MIN,12,1.90,7.00
DET,MIN,12,1.67,0.00
DET,MIN,12,2.14,2.84
DET,MIN,12,2.70,0.00
DET,MIN,12,1.38,0.00
DET,MIN,12,1.34,0.00
DET,MIN,12,1.76,0.00
DET,MIN,12,1.90,0.00
DET,MIN,12,0.82,2.14
DET,MIN,12,4.50,2.55
GB,PHI,12,1.90,7.00
GB,PHI,12,1.90,7.00
GB,PHI,12,1.34,0.00
GB,PHI,12,1.52,0.00
GB,PHI,12,2.04,2.76
GB,PHI,12,1.90,7.00
GB,PHI,12,1.10,2.78
GB,PHI,12,3.93,0.00
HOU,SD,12,1.57,0.00
HOU,SD,12,0.96,0.00
HOU,SD,12,2.04,7.00
HOU,SD,12,1.90,3.03
HOU,SD,12,1.90,0.00
HOU,SD,12,1.90,0.00
HOU,SD,12,3.18,3.41
HOU,SD,12,3.65,2.93
HOU,SD,12,1.90,2.66
HOU,SD,12,1.67,0.00
HOU,SD,12,1.34,2.31
HOU,SD,12,3.51,2.86
IND,PIT,12,1.90,0.00
IND,PIT,12,1.90,1.87
IND,PIT,12,3.22,7.00
IND,PIT,12,1.76,0.00
IND,PIT,12,2.47,0.00
IND,PIT,12,1.19,0.00
IND,PIT,12,2.00,3.41
IND,PIT,12,1.90,3.27
IND,PIT,12,1.67,0.00
JAC,BUF,12,1.90,7.00
JAC,BUF,12,1.71,0.00
JAC,BUF,12,2.66,0.00
JAC,BUF,12,2.75,0.00
JAC,BUF,12,1.76,0.00
JAC,BUF,12,2.04,0.00
JAC,BUF,12,2.37,7.00
JAC,BUF,12,2.09,0.00
JAC,BUF,12,2.37,7.00
JAC,BUF,12,1.90,0.00
JAC,BUF,12,2.00,0.00
KC,DEN,12,2.33,0.00
KC,DEN,12,3.08,0.00
KC,DEN,12,1.34,0.00
KC,DEN,12,2.33,0.00
KC,DEN,12,1.90,0.00
KC,DEN,12,1.62,0.00
KC,DEN,12,1.90,0.00
KC,DEN,12,1.90,7.00
KC,DEN,12,1.38,0.00
KC,DEN,12,2.66,0.00
KC,DEN,12,1.90,0.00
KC,DEN,12,1.90,7.00
KC,DEN,12,2.37,2.65
KC,DEN,12,3.18,0.00
LA,NO,12,1.90,7.00
LA,NO,12,1.10,0.00
LA,NO,12,2.19,0.00
LA,NO,12,5.39,7.00
LA,NO,12,2.00,2.00
LA,NO,12,1.81,0.00
LA,NO,12,1.71,7.00
LA,NO,12,2.09,2.11
LA,NO,12,1.67,0.00
LA,NO,12,1.90,0.00
LA,NO,12,3.46,0.00
LA,NO,12,1.29,0.00
LA,NO,12,1.67,0.00
MIA,SF,12,1.34,0.00
MIA,SF,12,1.71,0.00
MIA,SF,12,1.15,7.00
MIA,SF,12,1.48,7.00
MIA,SF,12,2.14,0.00
MIA,SF,12,4.21,2.90
MIA,SF,12,4.31,0.00
MIA,SF,12,2.61,7.00
MIA,SF,12,2.28,7.00
MIA,SF,12,1.76,0.00
MIA,SF,12,1.38,0.00
MIN,DET,12,1.90,7.00
MIN,DET,12,1.29,0.00
MIN,DET,12,1.57,0.00
MIN,DET,12,3.03,0.00
MIN,DET,12,1.90,0.00
MIN,DET,12,2.56,2.82
MIN,DET,12,1.38,2.85
MIN,DET,12,1.67,0.00
MIN,DET,12,1.90,0.93
NE,NYJ,12,1.67,0.00
NE,NYJ,12,1.90,0.00
NE,NYJ,12,2.33,0.00
NE,NYJ,12,1.90,2.85
NE,NYJ,12,3.08,7.00
NE,NYJ,12,2.89,2.58
NE,NYJ,12,2.19,2.84
NE,NYJ,12,1.29,0.00
NE,NYJ,12,1.90,2.55
NE,NYJ,12,1.52,7.00
NE,NYJ,12,3.84,0.00
NO,LA,12,1.90,0.00
NO,LA,12,3.03,7.00
NO,LA,12,1.38,1.38
NO,LA,12,1.90,7.00
NO,LA,12,4.97,7.00
NO,LA,12,1.76,7.00
NO,LA,12,1.90,0.00
NO,LA,12,1.90,7.00
NO,LA,12,3.13,0.00
NO,LA,12,1.10,7.00
NO,LA,12,1.62,7.00
NO,LA,12,2.28,0.00
NO,LA,12,2.00,0.00
NYG,CLE,12,2.61,0.00
NYG,CLE,12,1.43,0.00
NYG,CLE,12,1.24,0.00
NYG,CLE,12,3.08,0.00
NYG,CLE,12,3.98,7.00
NYG,CLE,12,2.19,7.00
NYG,CLE,12,1.71,0.00
NYG,CLE,12,1.38,0.00
NYG,CLE,12,1.38,0.00
NYG,CLE,12,3.08,0.00
NYG,CLE,12,2.00,7.00
NYG,CLE,12,2.61,0.00
NYG,CLE,12,4.07,0.00
NYJ,NE,12,1.95,1.94
NYJ,NE,12,1.34,0.00
NYJ,NE,12,1.71,7.00
NYJ,NE,12,1.85,1.31
NYJ,NE,12,1.71,1.72
NYJ,NE,12,2.09,0.00
NYJ,NE,12,1.90,0.00
NYJ,NE,12,1.90,0.00
NYJ,NE,12,2.00,7.00
NYJ,NE,12,1.10,0.00
NYJ,NE,12,1.90,1.78
OAK,CAR,12,1.48,0.00
OAK,CAR,12,2.52,7.00
OAK,CAR,12,2.09,7.00
OAK,CAR,12,3.27,2.91
OAK,CAR,12,2.28,0.00
OAK,CAR,12,2.70,0.00
OAK,CAR,12,1.76,2.06
OAK,CAR,12,1.90,0.00
OAK,CAR,12,1.90,2.26
OAK,CAR,12,1.90,0.00
OAK,CAR,12,1.90,7.00
OAK,CAR,12,1.34,2.91
OAK,CAR,12,3.32,0.00
PHI,GB,12,1.62,7.00
PHI,GB,12,1.38,0.00
PHI,GB,12,0.77,2.14
PHI,GB,12,1.90,2.67
PHI,GB,12,1.90,2.01
PHI,GB,12,1.90,0.00
PHI,GB,12,1.34,0.00
PIT,IND,12,2.99,7.00
PIT,IND,12,2.70,7.00
PIT,IND,12,1.90,7.00
PIT,IND,12,1.81,0.00
PIT,IND,12,0.77,0.00
PIT,IND,12,1.71,0.00
PIT,IND,12,0.77,0.00
PIT,IND,12,2.42,7.00
PIT,IND,12,1.85,0.00
SD,HOU,12,1.90,0.00
SD,HOU,12,1.67,0.00
SD,HOU,12,1.71,0.00
SD,HOU,12,1.95,7.00
SD,HOU,12,2.47,7.00
SD,HOU,12,3.03,1.72
SD,HOU,12,1.10,0.00
SD,HOU,12,1.71,0.42
SD,HOU,12,1.90,7.00
SD,HOU,12,2.80,0.00
SD,HOU,12,2.52,0.00
SEA,TB,12,1.90,0.00
SEA,TB,12,1.90,0.00
SEA,TB,12,2.04,2.42
SEA,TB,12,1.38,0.00
SEA,TB,12,2.52,3.89
SEA,TB,12,1.90,0.00
SEA,TB,12,0.91,0.00
SEA,TB,12,1.15,0.00
SEA,TB,12,1.05,0.00
SEA,TB,12,2.66,3.05
SEA,TB,12,1.67,3.51
SF,MIA,12,2.52,7.00
SF,MIA,12,1.62,0.00
SF,MIA,12,1.90,3.98
SF,MIA,12,1.57,0.00
SF,MIA,12,1.90,1.90
SF,MIA,12,1.15,7.00
SF,MIA,12,1.67,0.00
SF,MIA,12,1.90,0.00
SF,MIA,12,1.90,7.00
SF,MIA,12,1.67,2.68
SF,MIA,12,2.52,0.00
TB,SEA,12,1.76,7.00
TB,SEA,12,2.52,7.00
TB,SEA,12,0.91,-2.00
TB,SEA,12,1.81,0.00
TB,SEA,12,2.75,2.20
TB,SEA,12,2.19,0.00
TB,SEA,12,2.80,0.00
TB,SEA,12,2.04,0.00
TB,SEA,12,1.67,0.00
TB,SEA,12,2.42,2.82
TB,SEA,12,4.26,2.74
TB,SEA,12,2.33,0.00
TEN,CHI,12,2.28,0.00
TEN,CHI,12,1.90,7.00
TEN,CHI,12,2.42,7.00
TEN,CHI,12,2.28,0.00
TEN,CHI,12,2.37,7.00
TEN,CHI,12,1.71,0.00
TEN,CHI,12,1.67,2.94
